,action_id,start,end,WaitTriggerFile_start,WaitTriggerFile_end,CreatePhil_start,CreatePhil_end,DialsStills_start,DialsStills_end,SsxGatherData_start,SsxGatherData_end,SsxPlot_start,SsxPlot_end,PublishGatherMetadata_start,PublishGatherMetadata_end,PublishTransfer_start,PublishTransfer_end,PublishIngest_start,PublishIngest_end,TransferProc_start,TransferProc_end,PublishTransfer_bytes_transferred,TransferProc_bytes_transferred,total_bytes_transferred,PublishTransfer_action_time,PublishIngest_action_time,TransferProc_action_time,funcx_task_ids,flow_runtime,WaitTriggerFile_runtime,CreatePhil_runtime,DialsStills_runtime,SsxGatherData_runtime,SsxPlot_runtime,PublishGatherMetadata_runtime,PublishTransfer_runtime,PublishIngest_runtime,TransferProc_runtime,total_funcx_time
55,62d1be34-f77e-4114-b07d-7c0f266b8737,1648528668.902873,1648529424.2849998,1648528669.109,1648528686.432,1648528686.441,1648528699.559,1648528699.5670002,1648528845.1169999,1648528845.132,1648528871.414,1648528871.424,1648528888.792,1648528888.8019998,1648528896.3500001,1648528896.3609998,1648528900.591,1648528900.6009998,1648528904.1580002,1648528904.168,1648529424.2849998,54414567,107577871,161992438,2.0,1.0,322.0,"['a2f53f40-519b-48e2-a453-1088ec3da9b7', '4f31d0ff-0ade-41fe-9a9e-85894e5a639f', 'ddf9fd41-3524-44c6-a124-e5fb4d2d1211', 'f99d2e02-2094-4307-8653-443c67be0c71', 'cbaae8b7-06c3-4cd1-bf64-6e0e197fe433', '5653c45a-0748-4f25-a5a7-041fb570b9d3']",755.3821268081665,17.322999954223633,13.118000030517578,145.5499997138977,26.282000064849854,17.368000030517578,7.548000335693359,4.230000257492065,3.5570003986358643,520.1169998645782,227.1890001296997
56,1346cd2e-8256-4f39-937c-c716f30c1808,1648528669.600527,1648530332.088,1648528669.7649999,1648528692.328,1648528692.34,1648528708.686,1648528708.697,1648529246.945,1648529246.959,1648529271.071,1648529271.0809999,1648529278.825,1648529278.835,1648529287.6579998,1648529287.669,1648529296.688,1648529296.701,1648529300.372,1648529300.384,1648530332.088,79533219,69238269,148771488,2.0,0.0,826.0,"['28bf4df4-0ef7-46d1-87ff-9b56d19b684e', '1542e22d-5880-43d4-815f-9f39f44cd131', '36b022d4-4f83-4032-862d-67ecdaba7075', '4b862a06-48c2-4126-8b26-9852f9b8ef11', 'dd8de056-af36-4f8b-b88b-80ea53459c3c', '4da11111-5d9a-4f34-9206-0725c5066306']",1662.4874730110168,22.563000202178955,16.34600019454956,538.2479999065399,24.111999988555908,7.744000196456909,8.822999715805054,9.019000053405762,3.6710000038146973,1031.7039999961853,617.8360002040863
57,cbf5b834-35e1-42c9-b683-4ebaa2f26bc6,1648528671.481812,1648529424.635,1648528671.655,1648528692.856,1648528692.864,1648528705.938,1648528705.952,1648528853.112,1648528853.129,1648528881.71,1648528881.722,1648528889.808,1648528889.826,1648528898.4910002,1648528898.501,1648528902.8830001,1648528902.894,1648528906.488,1648528906.516,1648529424.635,54414567,5430337,59844904,2.0,0.0,279.0,"['8d5a6e11-c88c-4a02-b5b1-99c954779dcd', '58baa517-8764-49ce-b143-e01d7da4bc5f', '0689b818-92f1-4650-af78-32f73d3aa19a', 'edace8ba-1260-43e0-8371-87e2b8a9e59b', '89cfca22-d6a6-45fc-8c17-9e03ed467b27', '712c0794-4237-43f7-9f40-f2ee83785fe8']",753.1531879901886,21.200999975204468,13.073999881744385,147.1600000858307,28.581000089645386,8.086000204086304,8.665000200271606,4.382000207901001,3.5939998626708984,518.1189999580383,226.76700043678284
58,f2c0384c-a5f1-4003-96bd-85e7746929bf,1648528671.9701161,1648529423.395,1648528672.2380002,1648528690.775,1648528690.7849998,1648528702.4329998,1648528702.441,1648528849.569,1648528849.5830002,1648528873.288,1648528873.299,1648528883.6339998,1648528883.644,1648528891.608,1648528891.619,1648528899.9910002,1648528900.001,1648528903.906,1648528903.916,1648529423.395,50224530,105689,50330219,3.0,0.0,319.0,"['fa2e4bf4-5a07-4da1-a0e1-69e288f31926', '2cb844b4-eeeb-4666-9e06-8606bd063350', 'caa6613d-0fbe-403b-8f29-1aa5a54087a6', '60fb729a-1181-4113-ab8f-81afbbeafe78', 'a8a373b4-24f4-48d7-8408-dca73a94ae20', '697d12b5-1b7c-49ad-9df7-430cc0e0eb3f']",751.4248838424683,18.536999940872192,11.648000001907349,147.12800002098083,23.704999923706055,10.334999799728394,7.96399998664856,8.372000217437744,3.9049999713897705,519.4790000915527,219.31699967384338
59,ab5b0b38-7515-4484-b911-3437dc2d80c8,1648528922.677553,1648529290.56,1648528923.109,1648528931.379,1648528931.388,1648528939.349,1648528939.358,1648528948.8049998,1648528948.8179998,1648528976.2710001,1648528976.284,1648528984.272,1648528984.2870002,1648529011.934,1648529011.9459999,1648529020.707,1648529020.717,1648529024.464,1648529024.476,1648529290.56,77882792,94350127,172232919,5.0,0.0,236.0,"['2240dd44-a4c0-4e9a-89e6-974d39b53767', '59693fab-9bf2-4066-afb5-e895f73d1696', 'a8828dc1-0d95-4f13-8c32-ad10c75fe5c8', '7fb4d52c-0f1e-4007-b887-149417caab63', 'f782b5b5-bd58-4ce3-91db-97a83a3c63ef', 'bc9b4313-47a4-400b-bab2-61109de20f8c']",367.88244700431824,8.269999980926514,7.960999965667725,9.446999788284302,27.45300030708313,7.988000154495239,27.646999835968018,8.761000156402588,3.746999979019165,266.08399987220764,88.76600003242493
60,0399fd1b-2992-440e-9332-93b15bf7ea35,1648528974.450356,1648530358.256,1648528974.722,1648528982.5500002,1648528982.5830002,1648528991.021,1648528991.0300002,1648529267.0700002,1648529267.0830002,1648529292.044,1648529292.055,1648529307.386,1648529307.395,1648529314.3660002,1648529314.3779998,1648529318.335,1648529318.348,1648529323.666,1648529323.677,1648530358.256,87889855,71552458,159442313,2.0,0.0,859.0,"['3e4f3a13-81f1-492d-b163-be0ef272319a', 'b2cbdf65-5ef9-4a7f-a178-4da7c72e02fb', '2661e3b1-815a-47c1-b16c-d5a79f22ef84', 'bef419f8-08c3-440e-8967-f294e5a4f05c', 'f9b1453a-80fb-456c-aa59-686d47515e2d', 'b0f7b783-d572-4ae9-84a5-621ffb06c6fb']",1383.8056440353394,7.82800030708313,8.437999725341797,276.039999961853,24.960999727249146,15.330999851226807,6.9710001945495605,3.957000255584717,5.317999839782715,1034.5789999961853,339.56899976730347
61,a322bc51-27b9-48c9-8c43-cd47e447f094,1648529182.709525,1648530597.4060001,1648529183.0249999,1648529192.389,1648529192.3969998,1648529199.106,1648529199.115,1648529476.632,1648529476.6499999,1648529520.1030002,1648529520.113,1648529546.379,1648529546.3939998,1648529553.017,1648529553.0259998,1648529561.206,1648529561.216,1648529565.185,1648529565.1950002,1648530597.4060001,129722969,124820014,254542983,3.0,1.0,905.0,"['b0a99f64-36d8-4487-9d62-b6070de35d74', 'aa573498-e27f-4445-bf72-5a7eae910a1a', '1ecee03b-172f-48d2-a8a1-e945b44e07f1', '9d8ee88e-9428-4b2e-9df4-e0991dac7118', '05efb18f-d58a-4808-9e36-e137d33ceac3', '97405e5a-a21c-4e15-8748-a438dbf22440']",1414.6964750289917,9.364000082015991,6.709000110626221,277.5169999599457,43.45300030708313,26.266000032424927,6.623000144958496,8.180000305175781,3.9689998626708984,1032.2109999656677,369.93200063705444
62,8f0d5e15-cf2d-48a3-a21b-9f03743cc3f2,1648529192.958536,1648530596.605,1648529193.2649999,1648529203.826,1648529203.8339999,1648529211.336,1648529211.346,1648529488.888,1648529488.9020002,1648529534.18,1648529534.19,1648529548.9580002,1648529548.971,1648529557.3009999,1648529557.3100002,1648529561.725,1648529561.7350001,1648529565.624,1648529565.636,1648530596.605,129694511,107552714,237247225,2.0,1.0,576.0,"['5109b5d8-c317-4f76-9d36-6423888b5a0f', '79bbd2f6-a7fe-47d3-93b0-87fb63d35daf', 'af63f8b2-9b5b-4445-a3b2-3851e6c63784', '50e5d60e-2a16-4c54-ab7a-cfd49d9170a5', '7afe8a8e-75f5-480e-a808-57f690167c8b', '8f18a23c-ae7e-49db-b765-54d00d8c0b81']",1403.6464641094208,10.561000108718872,7.502000093460083,277.5420000553131,45.27799987792969,14.76800012588501,8.329999923706055,4.414999723434448,3.8889999389648438,1030.9690001010895,363.9810001850128
63,1a037122-6cf3-4d1f-aa84-7c8b23626356,1648529203.6206799,1648530596.6030002,1648529203.871,1648529212.006,1648529212.015,1648529219.8270001,1648529219.836,1648529496.7150002,1648529496.736,1648529539.3430002,1648529539.353,1648529550.068,1648529550.078,1648529556.98,1648529556.994,1648529561.241,1648529561.2510002,1648529565.887,1648529565.8979998,1648530596.6030002,129722969,97312782,227035751,3.0,1.0,658.0,"['f3802b4a-40b0-4445-aa17-ff156ec30587', 'e9c89666-9cfb-482b-98dc-e006c5da8186', '078789bf-45f6-471b-8a9a-d218a971b3e8', '75c21609-16e3-44e8-9c8e-7ebdf29ab870', '066680e2-cbe6-42ec-a974-8aa0be0e43e4', 'e81e8126-3c1e-4ce8-ab09-fc92cdc953a8']",1392.9823203086853,8.134999990463257,7.812000036239624,276.87900018692017,42.60700011253357,10.71500015258789,6.9019999504089355,4.246999979019165,4.635999917984009,1030.7050004005432,353.05000042915344
64,e65f6c09-c1ea-4920-a414-0ef749cdfa75,1648529224.9357471,1648530629.7,1648529225.18,1648529233.7059999,1648529233.727,1648529247.3420002,1648529247.351,1648529522.3969998,1648529522.415,1648529564.876,1648529564.888,1648529582.513,1648529582.535,1648529589.464,1648529589.4750001,1648529593.386,1648529593.3990002,1648529597.6390002,1648529597.652,1648530629.7,138084841,0,138084841,3.0,0.0,809.0,"['31bb9a72-fb0f-4ba5-81ae-cb89544b2b45', '160a4cc9-3dee-4068-a777-fb9e0c37904c', 'ceb434db-1541-4440-9e7b-2c88e67bfe63', '3b04ae81-47ae-4d97-9cae-b156695b0f48', '17f8d0b3-8292-4f6c-a0ee-ebb19393fa43', '5b253d29-2323-42bc-ad35-5ffbb9f437c9']",1404.7642529010773,8.525999784469604,13.615000247955322,275.0459997653961,42.460999965667725,17.625,6.928999900817871,3.9109997749328613,4.240000009536743,1032.0480000972748,364.20199966430664
65,c7e47bed-439f-4438-9182-48998494277b,1648529235.599414,1648530368.09,1648529235.777,1648529251.981,1648529251.9889998,1648529259.452,1648529259.46,1648529274.689,1648529274.698,1648529300.1859999,1648529300.207,1648529307.6940002,1648529307.704,1648529316.948,1648529316.9580002,1648529326.541,1648529326.551,1648529330.9750001,1648529330.9859998,1648530368.09,87889855,63829271,151719126,4.0,1.0,610.0,"['ccf12e05-007b-479e-9cf4-47f1188f5514', '1f052f45-de91-4116-92b8-ba148aa3e7e2', '2ef9e9e8-b5ed-4ec2-abfb-da0f081cfd20', '85e79367-919a-4b24-8f59-69f089febcb5', '806d6f7b-7c13-4d48-b4c3-49bcce194451', 'e934574d-cd44-448e-8698-fd178748a34f']",1132.4905858039856,16.203999996185303,7.463000059127808,15.228999853134155,25.48799991607666,7.487000226974487,9.24399995803833,9.58299970626831,4.424000024795532,1037.1040000915527,81.11500000953674
66,8178adc1-3ef9-451d-8f36-3b0246bdc1a7,1648529257.3605802,1648530661.867,1648529257.722,1648529265.836,1648529265.879,1648529277.1100001,1648529277.12,1648529555.864,1648529555.88,1648529600.283,1648529600.334,1648529614.5059998,1648529614.519,1648529621.544,1648529621.56,1648529627.7180002,1648529627.7289999,1648529631.3009999,1648529631.313,1648530661.867,142234996,97143010,239378006,3.0,0.0,983.0,"['d98d733a-172a-4a59-8f5c-a027079b94a3', '74e2dd3f-e3db-47b8-9d3c-bbe509c9970d', '714fae67-7ab6-44ea-a577-5c53cd428e97', '9a71f46a-242b-454f-aeab-40edc6a1cdb7', '74fc2ad1-df2b-4f0c-afa4-f8b184cee7ae', '3ab22018-be27-4963-9258-f309a1c65f2f']",1404.5064198970795,8.114000082015991,11.231000185012817,278.7440001964569,44.40299987792969,14.17199969291687,7.0249998569488525,6.158000230789185,3.572000026702881,1030.5540001392365,363.6889998912811
67,fc6f3911-503a-47fc-b540-7b7a2c9e22cc,1648529267.62608,1648530520.4380002,1648529267.799,1648529274.711,1648529274.719,1648529281.644,1648529281.655,1648529430.268,1648529430.28,1648529455.281,1648529455.29,1648529463.2140002,1648529463.223,1648529474.133,1648529474.1420002,1648529482.852,1648529482.8630002,1648529488.6899998,1648529488.701,1648530520.4380002,117162115,12209708,129371823,3.0,1.0,835.0,"['dc1c803e-2dc8-4615-a304-fb6fa3b62655', 'ab0eda4f-8eb6-4a01-bde6-19db2c5cde00', '7eaf15d7-0da6-4004-a5aa-fabcd41dccf7', '7792c8fb-530a-483e-ad9c-f8590e23229b', '91f51289-4fad-4e3f-b404-6507a02c6996', '6a0cfa9f-ed61-4abb-93a5-5f54ae1941bd']",1252.8119201660156,6.911999940872192,6.924999952316284,148.61299991607666,25.000999927520752,7.924000263214111,10.90999984741211,8.709999799728394,5.826999664306641,1031.7370002269745,206.2849998474121
68,23404a2c-f880-4bea-b018-6bad08b71cbc,1648529278.349916,1648530538.542,1648529278.6739998,1648529286.732,1648529286.742,1648529300.742,1648529300.752,1648529444.788,1648529444.803,1648529475.5110002,1648529475.521,1648529489.9580002,1648529489.99,1648529496.9180002,1648529496.929,1648529500.868,1648529500.881,1648529505.0019999,1648529505.0259998,1648530538.542,121350378,127863157,249213535,3.0,1.0,843.0,"['18c2c157-b2a9-4596-b9ae-20ffdd283f17', '3420bef3-77a1-4ae1-9cfc-56a1506bf736', 'b9257d4a-ecab-44e6-b490-dadefbfea0b6', 'f0b97790-006d-4457-b34e-83ebd5e37413', 'f9f969cf-dd08-43fd-b43f-f382e18a5205', '08274a03-b059-4a9c-8a2f-e19ef2a7b57f']",1260.1920840740204,8.058000326156616,14.0,144.03600001335144,30.70800018310547,14.437000274658203,6.928000211715698,3.939000129699707,4.120999813079834,1033.5160002708435,218.16700100898743
69,6aee63c5-5fb8-4c81-b033-05e711d5aebd,1648529300.305196,1648530423.8140001,1648529300.599,1648529309.344,1648529309.3539999,1648529316.333,1648529316.3420002,1648529324.836,1648529324.851,1648529350.008,1648529350.019,1648529374.896,1648529374.9129999,1648529382.6929998,1648529382.7059999,1648529387.2910001,1648529387.303,1648529391.42,1648529391.4950001,1648530423.8140001,96246683,107516354,203763037,3.0,0.0,982.0,"['c5174639-7037-41be-8c20-1f38c3ac3409', 'a2f0d82a-5fee-4839-8fa1-7487d099238d', '5179d35e-261a-419a-b769-2fa5e0284e5c', '3920d94f-255c-4878-a4b6-b83f792229d5', '3fc4c5e0-1be5-4223-99a4-3410f7620972', '865b0d02-86f8-4e0b-a459-6fae4869796d']",1123.5088040828705,8.745000123977661,6.979000091552734,8.493999719619751,25.156999826431274,24.876999855041504,7.7799999713897705,4.585000276565552,4.117000102996826,1032.319000005722,82.0319995880127
70,45e25aad-1764-4ae3-8f86-d14ecbf06322,1648529331.947293,1648530089.853,1648529332.212,1648529339.052,1648529339.06,1648529348.533,1648529348.542,1648529501.852,1648529501.868,1648529529.165,1648529529.18,1648529554.686,1648529554.696,1648529561.7289999,1648529561.74,1648529565.949,1648529565.965,1648529569.5939999,1648529569.6060002,1648530089.853,29480,131486321,131515801,3.0,0.0,509.0,"['c4fb2838-c8f0-4369-b2e9-92d1bf8af1de', '19322bce-f3dd-4ecd-8bce-de4ce1919a71', '72009e2c-79c2-442a-94ea-466b11cf871a', '3cf5c1b4-c5e6-44d6-8ebf-d40579d36e68', 'fe23f54b-22e9-480a-aeea-3554b438d110', '4d3ddb9f-1f6c-4799-b91a-e034a48fef12']",757.9057068824768,6.840000152587891,9.473000049591064,153.30999994277954,27.29699993133545,25.50600004196167,7.032999753952026,4.208999872207642,3.628999948501587,520.2469997406006,229.45899987220764
71,ba5d0741-355e-4df7-ad49-6361f8df955a,1648529353.415714,1648530541.6780002,1648529353.683,1648529369.1699998,1648529369.184,1648529377.849,1648529377.8579998,1648529424.472,1648529424.486,1648529467.427,1648529467.437,1648529491.445,1648529491.463,1648529498.485,1648529498.4950001,1648529502.277,1648529502.2870002,1648529507.448,1648529507.458,1648530541.6780002,121350378,120072211,241422589,3.0,0.0,715.0,"['7477d4a2-10f0-421b-8541-7ae244f6e9b2', '17f420ed-8fde-4a8a-be5b-b463d3890024', '629bb3b2-e51e-4c73-91f6-de09a0e73a0d', '0d158cff-29a1-457a-ac7d-526a385c0d01', '23a15599-b588-4312-b831-857db6bf6047', 'a176d8d1-1eb7-4c25-a695-a78c5071d8e3']",1188.2622861862183,15.486999750137329,8.664999961853027,46.61400008201599,42.94099998474121,24.007999897003174,7.021999835968018,3.7819998264312744,5.160999774932861,1034.2200002670288,144.73699951171875
72,5e42da26-2c72-40fb-a9d6-0d1136004ee5,1648529364.1865869,1648530659.216,1648529364.4659998,1648529374.288,1648529374.2979999,1648529381.532,1648529381.54,1648529527.926,1648529527.9539998,1648529571.479,1648529571.4899998,1648529584.8630002,1648529584.8739998,1648529613.756,1648529613.773,1648529619.461,1648529619.473,1648529624.539,1648529624.5500002,1648530659.216,142264046,49965401,192229447,3.0,0.0,729.0,"['fc39c39f-ffa6-4ef5-a00e-7bc32537dc74', 'a5e57e88-f6a6-491d-a5ef-d7a8da9502f9', 'b762e96d-5aea-4ace-8c48-a88e4e3c8dfa', '0a02eb2e-0996-47e6-9bb1-d4e557e4d706', '7b1dd203-7a1b-476d-94f8-f3dc1f967613', '77250344-9de3-4000-9fd3-ddabd6053407']",1295.0294132232666,9.82200026512146,7.234000205993652,146.3860001564026,43.52500033378601,13.373000383377075,28.882000207901,5.687999963760376,5.065999984741211,1034.6659998893738,249.2220015525818
73,093ee757-da99-49d7-9974-db30964a2be6,1648529374.925854,1648530542.088,1648529375.2220001,1648529383.753,1648529383.764,1648529391.667,1648529391.681,1648529435.4,1648529435.415,1648529479.638,1648529479.664,1648529494.095,1648529494.106,1648529501.418,1648529501.4329998,1648529506.7489998,1648529506.76,1648529510.281,1648529510.404,1648530542.088,121350378,82754582,204104960,3.0,0.0,915.0,"['71739c88-19b9-4d85-bac0-cdae337fceb6', '4788e10f-3868-4f5d-92cd-417775aba1dc', '92f3f4b4-11f5-4e21-9cfe-8aa8d6564612', 'ebad6585-26ba-42f7-bd69-92dd7b6d6c29', 'd1bcc5f3-0e96-45d2-9423-a4fead7306d1', 'cc14a517-64e5-409a-957f-e9943870828f']",1167.1621460914612,8.530999898910522,7.903000116348267,43.71900010108948,44.223000049591064,14.430999994277954,7.312000036239624,5.315999984741211,3.5209999084472656,1031.6840000152588,126.11900019645691
74,bef2a947-2c9e-490d-9fd7-2d1db9f7d3f1,1648529396.386401,1648530662.3409998,1648529396.663,1648529405.8460002,1648529405.854,1648529413.7779999,1648529413.7859998,1648529559.882,1648529559.896,1648529605.1939998,1648529605.272,1648529613.5900002,1648529613.599,1648529623.051,1648529623.0649998,1648529626.752,1648529626.763,1648529630.464,1648529630.4750001,1648530662.3409998,142264139,93301977,235566116,2.0,0.0,906.0,"['cd4cecb5-bef3-4b7f-b687-3b784a7f27ae', 'a206ccf2-cbad-42ef-9a45-6dfec0888b56', 'b72eaacd-cc0d-44ff-9474-4c3849d41697', 'd49fe476-742c-4dbf-a9e9-b5d165fcaec7', '4b930ca8-ba43-4120-9880-f743ce7e3043', 'a2798926-a89d-4cd6-91dd-d09c1e708f45']",1265.954598903656,9.183000087738037,7.923999786376953,146.09600019454956,45.2979998588562,8.318000078201294,9.452000141143799,3.687000274658203,3.7009999752044678,1031.865999698639,226.27100014686584
75,f5daff7b-4dac-4746-a734-1a5d72695d71,1648529407.135394,1648530688.048,1648529407.532,1648529421.647,1648529421.6579998,1648529428.7289999,1648529428.742,1648529573.151,1648529573.161,1648529618.275,1648529618.328,1648529634.2489998,1648529634.259,1648529642.645,1648529642.66,1648529648.8609998,1648529648.8769999,1648529653.816,1648529653.828,1648530688.048,146411181,124853998,271265179,3.0,0.0,858.0,"['001933c4-3d4c-4fbb-a073-b4b6bc4b652f', '850dbf87-b396-463b-857b-f81dfd407a6b', 'd343f0a6-e79d-490a-9643-72592aeb80cd', '27e37d4a-8947-4e5a-8c91-4aeff0b737e9', 'aa06690f-a2a4-4d41-a8fc-f2621cff50ac', '05b116e2-add0-459f-977f-c6f0dd440b3c']",1280.9126060009003,14.115000009536743,7.071000099182129,144.40899991989136,45.11400008201599,15.920999765396118,8.385999917984009,6.200999736785889,4.939000129699707,1034.2200000286102,235.01599979400635
76,304fa9f0-4640-4c23-a2fc-09fe94c7fb5d,1648529417.8870158,1648530685.731,1648529418.174,1648529426.697,1648529426.7500002,1648529434.094,1648529434.104,1648529578.2870002,1648529578.303,1648529621.104,1648529621.115,1648529634.312,1648529634.3219998,1648529641.5470002,1648529641.564,1648529646.084,1648529646.095,1648529650.055,1648529650.066,1648530685.731,146440466,150673976,297114442,3.0,1.0,837.0,"['af5715be-59c4-4c93-9277-79f79a298f01', '09d5a8f9-8a73-437b-8011-41942f02e7be', '7d7856e1-9caa-491e-b1f0-30265431a38e', 'eb46df21-04e7-4160-8b7f-ee939b676c25', 'c51f082d-32d7-41d6-97db-2a7bcd8b8a29', '2bda34fb-5c4c-478d-9751-b07696b406cd']",1267.8439841270447,8.523000001907349,7.343999862670898,144.18300008773804,42.801000118255615,13.19700002670288,7.225000381469727,4.520000219345093,3.9600000381469727,1035.664999961853,223.2730004787445
77,3bbbbb32-417c-4040-bacd-24d6060b61af,1648529428.938606,1648530725.404,1648529429.22,1648529438.5049999,1648529438.513,1648529445.412,1648529445.421,1648529591.983,1648529592.0,1648529641.517,1648529641.5340002,1648529667.558,1648529667.575,1648529676.517,1648529676.529,1648529686.316,1648529686.328,1648529691.524,1648529691.536,1648530725.404,150586443,98865600,249452043,3.0,1.0,662.0,"['10df0cec-3f4a-4cdd-a17a-dbc9a065473b', '69c79dd0-0436-4d9f-911a-a9154406e636', 'ad75d5e1-dfca-4d12-bb37-2d7a3ae64504', '53d8f8dd-c5f7-4546-aeec-3122e5ac1403', 'b5534756-2155-4a2b-bf3f-4abe0a4e2c3e', '8d6bbe03-f1c8-44ab-86a0-c4ba5435d09e']",1296.4653940200806,9.28499984741211,6.898999929428101,146.56200003623962,49.51699995994568,26.0239999294281,8.941999912261963,9.786999940872192,5.19599986076355,1033.8680000305176,247.22899961471558
78,c1e6c864-25b4-46c7-9ac0-c07c576e2733,1648529439.352656,1648530855.308,1648529439.661,1648529447.204,1648529447.2150002,1648529455.9169998,1648529455.928,1648529732.829,1648529732.845,1648529777.4750001,1648529777.485,1648529804.467,1648529804.484,1648529812.727,1648529812.739,1648529816.612,1648529816.6230001,1648529820.443,1648529820.4550002,1648530855.308,92087597,0,92087597,3.0,1.0,791.0,"['a00d5f33-16ca-4e59-af0b-82499abbd085', '08064468-4ecf-458d-8175-854f18bdbe33', '352e502f-a952-4aec-8d23-8187a863a11a', '0714dc71-7fac-4403-8704-0cea6d67b2fb', 'd440c53f-acbb-46dd-b275-990b36db7dd8', '6b6fc801-0faa-4aae-afdb-0fbf826d3759']",1415.9553442001343,7.542999982833862,8.70199966430664,276.9010000228882,44.63000011444092,26.98200011253357,8.243000030517578,3.872999906539917,3.819999933242798,1034.8529999256134,373.00099992752075
79,06910b4d-3702-4ac0-9835-913da66933c6,1648529450.107153,1648530604.2380002,1648529450.274,1648529457.09,1648529457.097,1648529465.677,1648529465.684,1648529492.503,1648529492.515,1648529536.663,1648529536.676,1648529553.929,1648529553.9390001,1648529560.691,1648529560.703,1648529565.428,1648529565.437,1648529572.231,1648529572.241,1648530604.2380002,29480,80178605,80208085,2.0,0.0,805.0,"['c4784c2b-9c88-4aad-9260-88488d6af661', '3688087b-8a4c-4367-b541-2ebafc25e3f7', '3088abdf-82a7-4887-a722-02a960de2830', '0fd98e24-2cb9-47a8-a8c1-dfa27b0c250b', 'decd153f-e453-4c8e-a6e4-39b9ade2c9b6', '764af0f4-b6cc-4bf1-a995-109a81f24e98']",1154.1308472156525,6.815999984741211,8.580000162124634,26.819000005722046,44.14800000190735,17.252999782562256,6.751999855041504,4.724999904632568,6.793999910354614,1031.9970002174377,110.367999792099
80,a12fe9c4-2fcc-40c1-87b3-9eda2b4bb6fa,1648529460.8788412,1648530084.5249999,1648529461.7129998,1648529470.051,1648529470.059,1648529484.2700002,1648529484.279,1648529501.041,1648529501.056,1648529527.144,1648529527.1590002,1648529552.612,1648529552.6220002,1648529559.808,1648529559.8179998,1648529563.716,1648529563.725,1648529567.22,1648529567.233,1648530084.5249999,133904226,121638221,255542447,3.0,0.0,510.0,"['0280309b-65e3-423c-bb44-b4bf6e87cd8f', '5be3abeb-dce5-4492-94ed-889e17cb476e', 'a1c1a0f3-6a47-4669-9996-2a3de2d3a8a3', 'e212c8d7-264e-4d0e-8d38-e1c3373fae2a', 'da5d0aa7-e9d4-46b7-9297-4ba2777020f0', '47111502-2947-4e62-9322-6e2cd21fcee0']",623.646158695221,8.338000297546387,14.211000204086304,16.76199984550476,26.088000059127808,25.45299983024597,7.185999870300293,3.8980002403259277,3.495000123977661,517.2919998168945,98.03800010681152
81,c6759a0a-ec57-4e48-babe-f0ee9e6085f7,1648529474.4321651,1648530621.539,1648529474.607,1648529488.448,1648529488.457,1648529497.887,1648529497.895,1648529511.334,1648529511.3420002,1648529554.536,1648529554.5500002,1648529568.848,1648529568.8579998,1648529577.707,1648529577.716,1648529581.3,1648529581.313,1648529585.671,1648529585.681,1648530621.539,54415154,134999455,189414609,3.0,1.0,828.0,"['491492f7-4885-4f3f-a9aa-b54448d7bb12', '3f3c5013-24ef-4779-983e-52226d9e8c35', '638574a1-2c5c-4f7d-ae8b-cdad8fcde1cd', 'b17a7094-d5f7-4878-a423-7c6083e310a1', 'a2d29294-2ca8-4207-9ddb-4589fa91a7f9', '37919a5d-d235-4416-91fc-9fb0ec533a9b']",1147.1068348884583,13.840999841690063,9.430000066757202,13.439000129699707,43.19399976730347,14.297999858856201,8.849000215530396,3.5839998722076416,4.358000040054321,1035.8580000400543,103.05099987983704
82,d55e06e3-91d6-410a-bc70-932bf40f301d,1648529482.3484612,1648530797.7180002,1648529482.71,1648529490.764,1648529490.7740002,1648529498.3539999,1648529498.364,1648529645.048,1648529645.063,1648529724.3939998,1648529724.405,1648529739.119,1648529739.128,1648529754.5059998,1648529754.516,1648529764.38,1648529764.39,1648529767.947,1648529767.957,1648530797.7180002,199553446,0,199553446,4.0,1.0,599.0,"['ae51d48e-cda7-43e4-a21c-f8b0f4cadd2e', '70814b47-b7c9-4632-900e-68a81c68afc6', '4694f767-8768-4028-8bf6-7c1827665168', '1558c51c-04cd-4100-b1ee-8bf2f215fb70', '53167ec8-2b0a-487d-a67a-54739ae3a497', 'd4877b0b-49b5-4f56-aef0-c496634d7427']",1315.3695390224457,8.053999900817871,7.579999685287476,146.6840000152588,79.3309998512268,14.71399998664856,15.377999782562256,9.864000082015991,3.556999921798706,1029.7610001564026,271.74099922180176
83,6232fbc9-0c5a-4361-8020-90edb77f8539,1648529493.095146,1648530800.233,1648529493.32,1648529500.5660002,1648529500.5740001,1648529507.312,1648529507.3209999,1648529656.5089998,1648529656.527,1648529701.625,1648529701.6739998,1648529747.772,1648529747.7870002,1648529755.625,1648529755.636,1648529764.359,1648529764.372,1648529767.894,1648529767.904,1648530800.233,199553446,87713160,287266606,3.0,1.0,594.0,"['b730876b-f998-4163-a831-90ea1019e443', 'd54b0f23-bc7d-43ac-8e2d-57f109f21a49', 'f95838fb-f960-4d69-ba10-8b696bedc07c', '611629eb-3e9a-4eb9-9d00-554468b2e23e', '04632a3d-694d-409d-a8ad-49c8abda7735', 'eb9c1d87-e0a6-43cc-a440-0ba8fd59d372']",1307.1378540992737,7.246000289916992,6.73799991607666,149.18799996376038,45.098000049591064,46.098000288009644,7.8379998207092285,8.723000049591064,3.5220000743865967,1032.3289999961853,262.20600032806396
